rank,storyid
47275,3dd03779-fc18-4cff-be1d-3e0185519979
47276,71d54901-2cbd-4198-867c-ef5ad9130418
47277,712c0cac-2f13-46df-9997-6392ab55162d
47278,8e2bf90b-a9a3-44ae-a88c-a8f9bd5641ae
47279,45a171d4-10af-44ff-b26f-ff124a316719
47280,2348d06f-d1da-45e9-9fdc-460ff66caded
47281,907d472d-2a8a-4585-9335-2db909748f9a
47282,1c94416a-1926-40ce-9b94-88531da18547
47283,1a3fd6a4-a93e-404d-8968-991fa27f4325
47284,3e076e07-16cf-4d70-8dc6-adf00f2766a0
47285,8db69d64-e806-4cd2-98bd-8b862d7f072f
47286,b8169ddf-15e4-4eec-9913-68fa2da766fd
47287,952b1424-5b44-4c25-86a5-60099caea56f
47288,75eb0424-6053-4cec-8fa2-ac7b0e4cadf6
47289,d5f803e9-623e-4adc-b0e7-6f6b576984e5
47290,d06f4b65-01b4-47ab-ac69-56efcc78a037
47291,78629ce9-8849-43a5-bd95-13a71605b945
47292,e4ddda17-4e67-4f2f-ab25-075f0a457c52
47293,c6673c6d-c775-4fa3-821f-59e93c3bc93b
47294,13650304-41cb-446c-9fe8-7d66360d28c2
47295,5650cfcb-6565-4ccf-990f-2f18756398f2
47296,327078b5-bbee-4c83-a8d1-e56853883250
47297,846f8c5b-be2b-4308-aa4d-2e50299eb076
47298,2c7f5d53-2aef-43c8-b255-c7a8aa689bc7
47299,a356bbf1-4d76-47e2-8086-e5469096df14
47300,347c5567-b2b8-49c8-9ca4-9415f2073755
47301,59654522-3ce1-4e80-a050-cae995f2a8e6
47302,19df6de2-c865-4608-8884-2e419e8e48d1
47303,f913818b-3a1c-4bb9-b16b-4bbe125ec77a
47304,0253374a-a5a7-4785-ada8-da3705c51c14
47305,3c102abf-b306-4f88-bbb4-78fb2f5fac92
47306,eb390bf9-adba-4cdf-b732-e5b52cb66bdc
47307,210b5c55-da62-4f78-a901-e937dd002c9c
47308,38a5a175-99c0-4279-abae-ced42605bd3c
47309,f393c697-807f-49e8-bf40-306225c94fa2
47310,ada502cd-88d7-40a4-8507-90216bf76da1
47311,579696f6-c8e4-42c0-bcf9-481e38c1510b
47312,8f0694b5-d5b6-46f1-85eb-64de7e2c4ec2
47313,200fe1e5-1962-499e-88b6-8d11861ef184
47314,4f9e38a6-d8e2-4883-9c0d-4aff801f31d5
47315,0e221bd8-773a-4ed2-84a8-dcb46bf3124c
47316,7c8f9ed7-8b3b-4699-b8c0-3623df8eb60d
47317,37f55325-67ce-4282-81d7-399dcc1a61ec
47318,b01dcdef-a1cf-4caf-809e-c8aa3dfa268f
47319,a2466972-560d-4321-beb6-0ea5d874c5ce
47320,e02bae16-112c-49cd-9397-512d6d241dca
47321,6aacca34-5a41-4fbd-90d4-67876df106d5
47322,0e16c0d1-fccc-4320-9d8b-4ed1f6cf2c30
47323,5547f469-6f95-466c-aa24-1ab3df949c75
47324,d7b3b910-9f3f-4614-8d03-fa8e3e3cb800
47325,916d7115-7939-497d-af21-0f812229866d
47326,17a7427e-5fce-48b0-8922-4e5c9fd04a3a
47327,b9025568-9e77-4ac9-be19-97ae914e0b17
47328,a0c1d66b-0a53-4a5b-ad10-957da946fcca
47329,9f7e4e21-c12d-4b94-89cf-e0ad9c2a6ccb
47330,1ede7ec6-c30d-4d9a-98a0-4e154463a6b2
47331,742c292d-a706-4694-9ba2-52618cbe3602
47332,5dacb135-5e38-4564-93aa-aa066c132825
47333,3fae0fc2-0056-402e-a1e9-c666e1aa43fa
47334,6fa7279e-81df-4d0a-9e0d-f6a5142aabca
47335,6f18ef24-ada2-4932-9c55-d7bef907ca2b
47336,532d4d8c-467b-4c12-abc7-a06349d487d8
47337,d06c57a2-24a0-4a71-bdfa-b355a790d3a3
47338,29fb1f1f-2843-4925-9d39-6fa3c20df3c7
47339,b5e9235f-56db-4163-98f3-5be86bbeb886
47340,4b483d18-f326-4b41-8cf7-38b2f4739a7a
47341,015eef38-31ee-472a-afac-bf77579b57c3
47342,493a6c89-6056-4ff6-a613-cc0e45a6576c
47343,42008a6c-5052-4a6c-ac91-7eb496056370
47344,2a05f02b-7cfc-4526-a432-f179f3fbb224
47345,27301cad-cf94-4290-a124-4af4447700af
47346,6df961e0-5c47-40f4-8a7e-013261a07d4e
47347,a6006878-778e-4e01-b83f-2e3ec74646dd
47348,35314870-0308-47af-9809-f76fde087456
47349,887761b2-3969-4be5-8d79-0403c7e023b6
47350,b83ce90d-a657-465a-9678-00778afb769f
47351,3a35221f-dcb2-40de-8b0b-e6475dbcd615
47352,5fb40e9f-35a5-421a-836e-ac1400bf6722
47353,4c3725c8-89dd-4735-9581-1757c5191eb9
47354,c906269b-d757-4745-9e01-23ae84419cd3
47355,44a7aabd-7401-46ec-98e6-d6e1918310e2
47356,d689a995-4d0c-4374-b8cd-1c69629e8d9e
47357,2231b07e-120c-434d-97de-299d512c1e9f
47358,53cc2cd6-16ad-419c-99bb-62a663d2ee6a
47359,2b583683-dcb6-4914-80e0-f1c62b760213
47360,5f5984be-2fee-4a69-baac-2727532c1fee
47361,d89d93c7-3913-4236-8904-5b9066f85676
47362,caec69b6-a6b5-443c-80d4-5eaf5e64baff
47363,4193b1aa-1980-47de-859a-9ec8a12f483e
47364,a2752e15-5f30-48c3-b7af-2ce15cfe09f0
47365,bec40b85-5f18-4ece-9b56-d9568602eca9
47366,4d4003cb-4712-461a-a0ee-5b3b8026c617
47367,59e37cbf-1909-4577-ad26-b7e089368dd8
47368,5cf9a8a2-5c29-4c5b-acff-acab84aae7dd
47369,b8be075c-9fb1-4afb-a6a4-f104ab426983
47370,c1c1e96b-b65e-40c8-a47d-c2a2eb17c197
47371,0d85dcc6-c8a7-4714-9ddd-c8fa4cce6eea
47372,361f457c-70ef-4575-bbc0-d16d55658ece
47373,4616c0f9-8ca3-4757-9638-faafe299aea1
47374,0ad8c351-c8c5-4148-acef-1dbbaafb588d
47375,13c5ab8e-4d04-43d3-9684-7fad3490bf85
47376,602b645c-4854-4667-9a4c-163b101b9166
47377,68553eb5-c3e1-4c8b-b91a-d968deab44c9
47378,7f8a4dd7-bae7-4aa6-86cf-806fd0cf0f32
47379,3e16f500-9938-4f76-8dc6-902d6b402b6c
47380,9f07a9bb-7b15-4210-bb59-6ea9201fb684
47381,1ecf5a35-db6b-4672-a0f6-d7c6ef628c88
47382,069e3d58-edf1-4940-970a-a2214c8cf26c
47383,ff6e8401-7219-447e-b6ae-2d47a5809b90
47384,c104cf10-4ec3-4b51-bdb8-60c31d645741
47385,5451d14d-daa2-477d-a220-02fb7656b27d
47386,d193c5e1-6382-4585-b2d8-b0e69a8b25ef
47387,5ce21ee3-f875-4146-8c89-0380d3f8133a
47388,5dbecbcd-7ebc-4ac6-9aa7-974adfc63c6a
47389,9fa7eea0-7d22-4b0e-9c10-2e8d2495cf14
47390,e4cc6f53-55ff-4aab-af86-a8c976823cbe
47391,b307de9c-dfbf-49a3-b5d9-0a5e59744a72
47392,65af4c8e-1516-4a7d-8b84-32d37430ddcd
47393,7a98e2da-bf0f-450d-b70f-b599f92f58e7
47394,51e85c61-5c51-4014-adc3-da614294d9f4
47395,6a0ce9ba-fa5e-4338-b833-352748711190
47396,73e75c1e-5d52-470a-afa0-0da6fb3fe7fa
47397,760f9aad-144b-4e6e-ae34-67450fd240c1
47398,c10f152e-6f59-429b-ba79-c68af83002bd
47399,8f03cf61-bb18-48d0-9501-56f8e18dbb52
47400,c8c00e07-044b-46f8-b8e6-9cfa40349421
47401,8d061566-51cc-4f4a-a6b8-dc68b659cc8e
47402,547e5826-6a00-4cda-829e-50707360712c
47403,791726e6-b0d7-4b60-a366-51ca05c4d5e4
47404,88abeb0c-ffa3-47fc-87e4-24984483f384
47405,d1491f85-e6ef-4ecf-97df-0d63e6b58f95
47406,dda6b0bd-8a8a-4e35-b73a-99dd6604827f
47407,2340d488-9a40-44ca-a083-50507c094322
47408,41860d8f-1295-4fed-b5d7-0bca5f50e894
47409,1434d9f2-fb0d-4275-8788-b30836fc5378
47410,3e574757-fe33-429f-94d2-eed2531f43e4
47411,40c2ab4f-888f-4151-9abf-f3d55f4881d5
47412,7ac052f0-94a1-49e3-9be9-25af430f1e05
47413,a0731f77-fa7f-4328-8027-dd759cc33124
47414,672abc02-3533-495f-b300-b7d0f28eed13
47415,2c7c30ee-eb17-4ac9-8842-39a3938e1218
47416,86795610-a90e-4747-9760-8977f83f989b
47417,b1d73314-9e98-43a2-8894-5a8523310848
47418,397d2340-8f50-41a2-a83a-8253f5427699
47419,f88abfba-4971-4ff5-b7b3-14afff71eff5
47420,ffd26e7d-e3e8-40a2-a3cd-95c34fbdf2c3
47421,2f2eac3b-7fb3-4b3a-826f-073705d98605
47422,9e29d214-0515-40c2-a654-95d491370994
47423,f0d9a1c6-df0a-4bfe-8107-cdf4b26060b5
47424,f828742c-c91c-4d46-80bb-9c2c787154e0
47425,8c5a5005-d5fa-4b52-94e9-7007a900153a
47426,0fb3613f-db5c-4d08-8bac-45324c194344
47427,5e3256ec-4ef2-4381-bf9c-a3088fc2dfdf
47428,e7f9f8fb-2180-4574-9c9d-aea67d8d61d4
47429,ac9c0251-037e-43d4-b4fb-016a8dcb2181
47430,374b7891-69a3-4b8a-b03f-771b855bb4b4
47431,990af3a5-235a-425d-8dcb-c6b2bb5528dd
47432,8a1a5aed-9e1e-4aeb-b29e-d956d7849085
47433,72750bff-1403-4969-978e-1e23a73f286e
47434,b416e225-8ee7-4b65-8b7d-143436acd80a
47435,70e450eb-c713-4927-9e1e-0bcfbcff9e8e
47436,55cb415d-53f5-45a0-92e6-f4f9645dddc3
47437,d46d09c7-8c6e-4fa1-9c43-2a353ce2d27e
47438,f56bf641-705a-4b5a-b95f-ec2f751d653c
47439,f518ed9f-16ef-44b0-932f-165432cec7c3
47440,27c0844b-5ac4-45b7-8ed6-74e24669ec3f
47441,36028e9a-77b7-4739-9038-0ed741ac7d52
47442,5553b285-6ad6-4dcd-8472-3ccb406ada59
47443,1d26addc-6577-4f22-9ba2-074d2c84dbf4
47444,6095d61b-0964-4979-b35e-c39dba686a32
47445,f9cddf9e-51ac-4d01-9599-eff250b9012a
47446,67523698-c5b9-481b-8ddf-a4896421a62c
47447,1dfd6986-c274-4bfb-a58d-bed0a3ccb072
47448,9df2fed0-e6f1-47a1-95a8-8fe8ef71b54b
47449,a471b6da-6ab6-403d-afdb-b291ff46e8b9
47450,9af425a9-b578-42aa-ab4f-4da9e29c46d6
47451,e372b8ae-1262-4e39-843a-4f30207be1e7
47452,1a4a5459-f650-48db-84e2-2b8839a4ac83
47453,e86300af-f353-46f4-ba64-5d139c8651c7
47454,3ac4fd6f-a70e-4362-b948-e4d327c4b55d
47455,84c410a4-7bad-4853-a684-78d1ace66f53
47456,b65a01a1-64d1-4fde-b625-61a28dcbb6dc
47457,b9400e6e-f145-40ea-bf93-3443febb15bc
47458,b84872a6-2536-4b75-a6ae-e14e4394a326
47459,f06853d7-bdaa-40f1-ab8c-744c758ba576
47460,d20cc1d5-d07b-421f-be1f-8c3b45d4572f
47461,cbefd6b1-029b-443e-8840-e4001e3c65f8
47462,5d904197-a85d-4cc0-a1d8-a24d7d8d3a7d
47463,a03e8536-91a6-48ed-9bc9-e4a01545587f
47464,ad751627-413b-4036-b19a-d9863aba163e
47465,055f65b3-8a42-4860-9aaa-3968ef83bad1
47466,60ec5c53-1c96-4e8a-b8cf-f279916cf5b0
47467,6f783c5c-548c-4e2b-8dfb-517c8df67253
47468,f92fcba6-6c4d-4c97-9ae1-dd1c50ca56e8
47469,380867a1-f884-4069-b027-079e51f96d3b
47470,4145aa2f-75a0-4888-92b1-3ff7212b914f
47471,01e4f72a-9427-4f46-b477-34723728e91c
47472,f6c30cb7-3ff6-4f81-a8fa-c722bfcf2620
47473,2dcb9b87-74c4-4474-8b4a-fe922a001a6d
47474,70e7b6d1-b7fb-4ae6-ab7f-cff1e1d8afa6
47475,760c6502-47a2-4d80-b032-81fa1c5375c4
47476,c8bac1aa-a9ec-4294-93ab-323e7b01723c
47477,812f6c5d-f773-4723-9840-51aa07b1aff1
47478,e5b412c2-acd0-4c75-8883-d742600e865e
47479,06a90f67-8fa9-436a-8531-620627a919bc
47480,7c8c02d6-7f8b-42a3-8813-212a0b2f253b
47481,947129dc-af21-4fdf-b229-95aec5bcdf13
47482,3329507d-dbd9-4387-8b5f-e9862fe84abb
47483,ff88e5f8-82bd-4fe1-9ca9-895f98336066
47484,c414d3c4-085c-4577-bf1a-6e3eea14fb2a
47485,a0ca0d57-486b-46b4-8b81-763cf4070817
47486,4121e2f7-a3df-48ec-945c-110eb1fd72b6
47487,6b882b55-2ba4-4cf6-affe-c166535c494c
47488,3af16d03-66cb-482c-bfb5-ab8e22d23b5a
47489,f386e149-bbc4-4711-9ce9-d1f2dc028907
47490,5156923a-5e13-46e7-8340-7c43525e71a3
47491,e85cda21-03ed-4121-9213-6e0405462b85
47492,323ad2ba-64cc-47f1-933d-f4577ec8129b
47493,e3dd38ab-c6ed-4a58-b5a8-18e98cf54732
47494,0349d6ef-528d-48ba-b647-e1603c9abc90
47495,2b3f14f7-46d7-4ceb-a3e8-ebadc2bc9ad9
47496,bc692a61-b9a7-432d-886a-9bfdead751f1
47497,71fd3c9b-3f4b-4b4b-b8b9-498341d6d616
47498,1bcca3ed-ccd1-4fdd-8198-7d41cf54c4af
47499,ec1dd3aa-346c-4c19-a1ef-8c8ddb5dd786
47500,332723eb-a579-496e-b2b4-9b8ba4256bbe
47501,d5357fac-c039-4ee2-83ac-9294d28e869e
47502,c661176d-2a26-48f4-ade0-162de066742d
47503,47b0dd29-6f02-4a18-bec7-f6855e6ca7bb
47504,f41c6f97-2787-4ace-9130-2f3b4c9f4ff4
47505,b9f50b98-1a3b-4e56-98f0-4a4e89d634a7
47506,7626d3b4-74e5-4500-afb0-7be804403bf9
47507,a66902d8-b99a-462d-8764-560e818d5658
47508,92d156a4-7935-449e-8f09-bfdd43177eaa
47509,3123f445-d07c-4d85-b27e-c2cd9497823c
47510,14ae124c-5575-4116-b836-a1da7e2e632f
47511,93cac320-b23a-49e4-b852-b335e85781d3
47512,6ccf99bd-0733-4499-9e49-9954ae2a0aa4
47513,d17f43b4-db7a-4580-b7f0-38ae63d76e08
47514,b91ce2d7-1833-4a55-ac36-cfb75d322df9
47515,816925c9-bf0f-49b5-8713-2963556cf805
47516,94183670-fd54-48e8-abfd-b9eb634c5731
47517,9bd3800e-5779-4da9-bd63-3c4cd8976173
47518,ea509eac-bd94-4a01-9b05-1bf72a89914e
47519,089d6cbf-6542-4e9e-8b4d-26d2bb973ff0
47520,79ed4a81-064b-42bb-b323-62dd537976d0
47521,41cf47e9-6139-456f-9362-477a74d489bb
47522,8097ebdf-87ca-4d47-974c-eb5d861006b1
47523,349e827d-5b19-439d-b932-91b097aed1df
47524,42e6362e-02e9-43ec-8588-ace27144e0b9
47525,64041174-47f2-412a-99d8-52001668c8f7
47526,5af2ddc9-8e8f-4a0e-9071-69bdd0da0c42
47527,24c05659-bc36-40c8-8d28-7ed02d9dfc48
47528,cdc63f96-029e-4c02-9bef-f2b36da6fbff
47529,db565a00-956c-43f8-b54e-e526eac44c1c
47530,22ea4271-ca11-43ab-8fcc-845bc65f92fe
47531,de5944e0-9fcc-4cf3-b0b5-38e3dc720f91
47532,9e4f2026-bf29-4a8e-809c-3516e6137dc1
47533,9920fbe2-9ea0-4d18-932d-f56d918d7594
47534,edfcd2bc-0ceb-48a8-b028-f416ee205e12
47535,535e52cc-353c-4ed3-859e-ee3aca1ab863
47536,2604c3bc-f4e5-45ab-bf10-a0bbd8c8c051
47537,e27d3832-3c83-419b-bce4-16e541bad14e
47538,c3b97e86-ae36-4ba4-8ed0-2f28a882748c
47539,c34cef7a-5a9c-4864-bc05-9ae3e6023173
47540,75afd6dc-dc85-4d0c-82ac-531376a6c2df
47541,e5203c66-d36a-43f7-8314-a8b10fbdb01b
47542,4216697d-3f67-4e18-90e8-db8078fd12b0
47543,e3a637a4-0f17-4298-8dcf-e3f2330767c7
47544,fe096d1d-45a0-432f-a0f4-b6465a86a46a
47545,2847dc5c-868f-46f5-8c35-902c45067149
47546,70f5f921-bdff-461f-ad99-54903a83cb19
47547,1849d15a-a841-431b-9e0a-c6610d6413ca
47548,b39b9fee-302b-47c5-8eaa-9c8d877f2d81
47549,c2c47745-20b4-41aa-9fcf-3d6b374e9339
47550,a30354d6-baa4-4cc3-9bd6-1e3b45218178
47551,b7321cef-6731-41fd-a4cc-cdc3836a275b
47552,45998d46-e5c7-440e-a0bd-985c254724df
47553,e0426270-b200-4338-a9dc-94c004a2276b
47554,b2e61184-367d-4470-b205-06161e6924ca
47555,b4995271-7cd4-41a8-b80f-1030de84613a
47556,778c80c8-bd63-4e7d-b6fe-4f705d070a90
47557,c3dad183-4373-43c9-81e2-63e218f417c5
47558,0b823706-be0b-4759-8d60-3d56be9e4278
47559,48a79e77-f98f-45cd-a9ce-76d5c61db397
47560,9761a1b2-b3b6-4e70-af0b-41cd7bfd686d
47561,c0601779-676c-4c54-a9fe-f2c2b5f277a9
47562,f7bd4e80-6523-4b42-a594-b43795f06d9a
47563,bfa725e8-5d54-43c3-b0ca-cd437345702b
47564,4e8dd412-e37d-4e6b-bd36-fc7019e7a636
47565,63f478fd-dd24-4ecd-ab37-8f6ff7620998
47566,b78076f2-a856-4159-af0b-977f1f472f11
47567,c6cbca04-79f8-4475-9f15-ff028b0c7ecb
47568,f8a1e8ce-a634-4fca-9d7e-a32e36dabfe2
47569,b9031750-8566-4e4f-91f8-8d71d409d68f
47570,249a0017-dfc3-4506-823a-bf2055dbb5c0
47571,0ac8e27f-f266-48a5-8e48-3d7b66a7521d
47572,ec68f3ee-2a47-4383-b3fb-52a71648b14d
47573,c0aaa089-e6b0-4139-9512-6b86b4b97dfc
47574,05130ec7-a3f8-4be3-8e91-52547c9b7c7f
47575,281e0173-87ea-43f2-988b-64a7dc805264
47576,2cc511e5-2ff1-4571-aeb2-cea5890dcb7d
47577,7e9e0e87-b67e-4728-9423-ef42313795ba
47578,d8be2487-fdbf-46b3-8677-aec21676b1c3
47579,256e4645-599f-4d12-893f-7873eeaafb30
47580,e72c56b4-72ae-4b44-a3f2-99669cb47f9a
47581,840757b2-472c-4b60-bb7c-1dd1d2f7e7e5
47582,d6eed724-5619-41f6-9bc9-1c9d869432e3
47583,9ecab877-fc77-4e89-abc2-7c2aadb26c50
47584,00cc7eb5-2622-4c13-b5e9-c999734fd294
47585,1121ba26-94d8-40d0-ac38-1d31cee31ffa
47586,dca68d0e-c8a0-4463-9b77-5239172a064b
47587,4672d12e-e82e-4503-b224-490ef0c8c779
47588,56da0924-3d4e-4148-88f7-7870313598a6
47589,72f3cc1b-49b3-4da9-8c68-4a56c227bd22
47590,32793bc8-1c9c-46a8-954a-6a84aea9f857
47591,6e6dd829-8dd0-4765-99c0-02d7521d61f8
47592,b1e181f2-844b-4675-a68e-d1f20328c378
47593,65949ac4-7e56-412a-a063-62d12d69fc03
47594,cb3af85a-de82-41d5-96d1-49247beb50ee
47595,6c15da6f-db2f-4f48-81bf-129fbbdee763
47596,8b661d98-e386-45ac-b289-b40d3f1e4a7e
47597,36c24a1f-a659-4567-ac62-b0f62717eba4
47598,d4c71383-c644-481f-90f0-2e07515f6e18
47599,471bb185-7a9d-433f-84e8-f22cacc10531
47600,85d81636-b63d-44b9-abf2-2bfdbbb5b6b9
47601,945a38ac-0c81-40c2-8ce5-afc51940ff64
47602,23e36447-2488-45b5-9cf0-40917283dd58
47603,b7bd2d4c-2cf5-4ae5-b077-3374508bedd8
47604,cb9c0a53-1afe-4217-9eb8-f7018f60f5fc
47605,5dc00175-842d-43b6-bdd3-419b0a8b83e8
47606,27ef4aa5-de9b-4dde-9d06-cb6dab632a6b
47607,c67bdf89-8aba-4b0e-b5fc-f7e9ba06b9d4
47608,1415150a-39f6-4c27-ae65-501bf7329dfc
47609,6267366b-ccce-4626-8a87-f6b68238e3b1
47610,93614e01-360b-4ca7-b55c-8f19f60637c2
47611,7446cfc3-8e16-4afc-a1e1-d5608990f516
47612,ca623535-d029-4481-8af6-ef651ee7aaf3
47613,2a841471-b959-4b46-9165-5b3cdc0c67a2
47614,66e98251-3907-4785-9e83-68894d11c110
47615,d79dbd55-cdc4-4320-b017-9f566aa25999
47616,d30739e5-5b0b-45d9-9d92-6491f59b5b5c
47617,f6928268-48fe-413b-a3a6-6143d5c3b2e3
47618,1ac9e215-44d8-472a-9a12-d2d0cdad082d
47619,d39790b4-e630-44e3-9349-a161ebae2bab
47620,948b5884-7207-40e5-b5b6-9d8561f6835d
47621,3830effd-7546-4314-8bc6-3a88a3ede1b9
47622,248d8dde-6cac-40ae-8d8b-7abb2f07fece
47623,8c0f4d61-5315-40fd-a482-706967e5ded0
47624,39e68502-5ced-4692-ade9-9b7041b695ee
47625,fe3bf25e-4e97-4f0f-ad8d-f6fbc9242936
47626,eb972bdf-1d9d-491b-9672-998ce5f6f1bf
47627,fff5ec08-d990-4141-a46f-3021b294b536
47628,67479587-4571-4efb-a3f2-749b5c529249
47629,f2ad3dcf-0456-4152-b541-31884fe32ee3
47630,eebfa858-c1c4-4db5-9af4-b445e9ada484
47631,05c6ea09-c010-40aa-aa77-dd5d63619983
47632,ddf2f3c8-3f33-4de5-a817-b2293953184d
47633,67e4fa34-3998-494b-8f5a-c37223f179a2
47634,bd5a0022-b727-4464-a996-ea670a99376f
47635,103a3ea4-20c3-4f52-a96b-5e48b4d12992
47636,b7b0f917-ca09-4795-9875-1d3d29d2cc15
47637,01f232e0-3cc7-4550-ac85-59c8ae4ba7dc
47638,ae7cdfc0-19dd-4c9b-b192-61ab2fae5da0
47639,dedf779c-f81d-4e81-b315-004d0eee79a0
47640,44ef9213-8a92-403f-bbf9-c823007c28e5
47641,ee998238-5845-4ae4-a13c-16f67b86a233
47642,683ccc4c-4c91-4ee5-a98c-dff1bd9f5794
47643,3679c931-473b-4b84-8c99-01911798ab93
47644,05b20358-9293-424b-a9ba-4ede811691a7
47645,594eb905-2291-4378-b1fb-26c9972e485a
47646,f5cf6932-9a30-4702-8476-253bc39095ae
47647,71a5a96c-800f-4726-9357-562a24288f94
47648,0d09617d-daf9-45ef-8de1-5b8c5b9ea78a
47649,5dc775d2-b353-4267-a60e-3886dc811f90
47650,8e988077-0e13-485a-8d63-97e6afa0c93c
47651,caa95f9b-7bf1-4bb6-aa82-e954317c449d
47652,5c7f6694-92fa-47c8-973f-ed8396cd8348
47653,be126d7b-c21d-4928-ac45-4be7036675fb
47654,7045ebe5-8320-4472-93e0-53b94a1840b1
47655,a89c3fd9-f2bf-46b2-ac5a-8b5238513a72
47656,3ec2206c-2316-4028-a03d-131ed4a0339b
47657,897806d5-e75f-42fe-8164-0c274951eea7
47658,f7484666-08a9-4d7f-81cf-e431389aa447
47659,1018c698-eb9b-4f4f-ade5-83e07c68269d
47660,8f9bfdf8-eebc-4aab-bc49-2b3faf9be1d6
47661,c81083fa-9552-4196-a04e-6880d8efa5bf
47662,e1adb572-67e2-4aab-9919-77b5b9d58467
47663,267d0613-96be-405a-8d1a-a71745ee4e12
47664,97f53691-9ba9-45ff-ac4d-6de625ce93bf
47665,3cebbd1f-9d3a-4b73-8ae9-243aa20a241f
47666,c11fe200-20fe-4191-9e60-7d483ff21d3e
47667,707ede72-b2de-478a-a78e-b3f83d1eecab
47668,d0e7e6f1-34ca-41ea-9b43-ad6c8862e34b
47669,183b400d-0733-4833-b522-38ac1d17b128
47670,e1aeaf52-0e58-483e-a9ed-fb97a4012132
47671,5fa018f9-5d3b-448d-9f6b-7a497e845727
47672,1e6a038d-5c8f-4e66-b335-3212ba8a3f64
47673,ff74b921-429a-4c15-8152-7cae64754960
47674,b733bc86-7e09-4b13-a868-f6b694458d5b
47675,7e87dce3-b985-42cc-a7db-d9b0244c3af2
47676,f21ebc0d-209c-4a1e-8cd7-0a7f765791b9
47677,413ee0da-ec14-48f8-9453-b0a3e1e5cf39
47678,0ed793de-a43c-49b7-b3e1-7a45cdccfa0d
47679,18049794-d063-4f37-b0ac-934fc5a20c63
47680,b783caec-bb77-4102-85fb-171023d6b458
47681,53e903c2-f9b6-48e3-9271-2946d5b4a5cb
47682,90b11f50-d60d-4e0e-8330-63469f57ab21
47683,5407adde-bda3-42fb-8a24-92753f50359a
47684,348d0080-ce05-4688-8e0a-4a58bfa176d8
47685,c266c363-eaeb-496a-a653-84829165220c
47686,68ed6901-40d6-44dd-b4ca-fd46663b7b22
47687,7a8f0ba7-aa0c-4ed8-a56d-11e7ca6e7f59
47688,3c316cd5-bd74-4de3-be3e-baa46823a2f2
47689,0c9146e5-8e95-4278-8f0f-f24a0ff9a0b3
47690,b85dff66-ff37-47ce-8b15-406961b17dfa
47691,d0d45a60-aa16-4f34-98b5-d10b5225e3d7
47692,27509267-88d7-4c7f-a213-dcbe1b404db0
47693,9a8eebe5-452a-4d6a-b005-87cf6fe2cb7b
47694,b4a98fd4-a8f7-4852-b706-a4e7f60279eb
47695,a688a442-ff7c-48f4-8936-a49c2dd094ab
47696,a0270ff1-47f3-437f-a136-e7fa00540701
47697,1fc0f3b6-15cd-47ca-97e7-6f8cad8a8824
47698,3cfdfde1-5e39-44d1-930c-0ccfe16b8efb
47699,b4d37857-d140-4cf0-9217-606faf6816df
47700,689138fa-f3ed-4711-a3f2-015d47cee087
47701,91edd78c-fa89-431c-ac77-87dd940168b7
47702,ced4641b-30ce-413f-b243-a95107cb3cd5
47703,33324e46-a388-4001-a470-2bdcfd355cff
47704,86b3e690-7352-4939-b62c-3025f2ff7ed0
47705,c8329bec-f8fd-40d9-a13f-bd1f34e4dc8a
47706,e29f3ce1-9383-411b-81cb-76fba7f95a12
47707,b3913ad8-2aeb-44a7-a971-02f6f9fb2533
47708,ec84f8db-fbf3-40bc-b1ab-d68e9592dd4b
47709,5c9fbe79-e510-499c-bc53-5bb03c26258e
47710,a45d4cac-f48a-48fa-8ca4-6495c8a0caf0
47711,e4414c79-4d5d-4a22-a6c2-06de734ce665
47712,c00cf66b-f368-4a99-a06f-7763562baf88
47713,ab69a1d5-8096-400b-ac59-a6a433cf2cf7
47714,3c153d79-a3df-4418-a245-1925ac975ead
47715,36daf459-76a6-4b6d-a2b0-57f3d014d739
47716,3a0e9236-5a74-45a6-9435-4d9a20d0e973
47717,d96bbf10-1dca-4cf6-b927-36187d2457a9
47718,adc4b95b-fd68-4e26-9be5-74de183f70cb
47719,a7252e51-9650-4c74-9a95-f9491c9b91b0
47720,6f2392d1-b16e-434f-bc4f-91707b8a9dcc
47721,326603a4-2e56-4a7e-9c8a-d7ffbdbb8f53
47722,63cb6c03-3bef-473b-9a2a-868fd6170b0a
47723,6ed33802-5fbf-4c61-bef6-5e322e272176
47724,25379845-f7b4-42f6-85ab-1c0f265f88aa
47725,e1a30ab9-f2a9-486d-b5b5-bd93a1f1f9a4
47726,a020ec61-4960-4f85-9914-413924e9ec48
47727,fef30e95-f000-4ad7-b39b-b86075d4c5f1
47728,6aecfe8e-0f01-486b-a250-a498a7d45f56
47729,83656c3c-71af-4fa5-9acc-d7e71d7412ca
47730,90fcc9af-9130-4d34-81d5-912ad7249540
47731,a611dbe5-fe77-49d8-9e09-10fa35a6f27b
47732,7ce8f342-d590-40de-a312-aec4a638dcc9
47733,78722154-1722-4d4f-b8ce-87fb17b5ea73
47734,72333f9b-f8f3-4c4e-b757-44ab081a1b94
47735,ba566f6a-2482-433b-ba30-332dda477b3d
47736,539eb87c-171e-4a15-8ff5-02f4589544e3
47737,1273c61c-784d-4d33-b933-c9d50dad4847
47738,23c3be23-3efa-487b-8759-d9267b37fce6
47739,6a7b2094-c45c-4dd8-a76c-2abf3d0b339e
47740,54142ac4-28f4-444b-994b-8534082b4bb0
